id,file_id,circle,cmp,uid,year,week,ticket_no,parent_ticket,cmm_name,link_name,span_name,vendor_tt,fibre_owner,construction_type,impact,affected_service,reason,event_date,reported_to_fibre_noc,informed_date,etr,cleared_date,status,resolution,fault_description,mttr,mttn,delay_reason,inter_intra_bin,zone,bucket,transport_ip_bin,restoration_status,span_id,workorder,sp_name,rca_cause_code,reason_high_mttr,day,month,week_name,ttr_percentage,created_at,report_date,original_file_name,total_records
10724,68,UP East,Gorakhpur,2024WK-52'24,2024,WK-52'24,IM293641306,0,,I-UE-KSYA-ENB-9019,I-UE-GKPR-AG2-0001,,OWN,O & M,N.S.A,AG1 - AG1,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"Down
		Node A		Node B	
Host		KSYAKSYAPAR002		GKPRGKDAAAR001	
Port		0/0/1		0/0/0/2	
Power Level 	-40.0 dBm		-5.07799 dBm	
ThressHold Lower/Upper 	-18.0 / 2.0		-18.01343 / 2.00002	
Power Status 	NOT OK (2.0 TO -18.0)		OK (2.00002 TO -18.01343)	
Neighbour Status		NOT OK		NOT OK	
Up Since 	

LINK_DOWN | KSYAKSYAPAR002/TenGigabitEthernet0/0/1 | Port TenGigabitEthernet0/0/1 Description:  # TO-GKPRGKDAAAR001-Ten0/0/0/2-Fiber ## 10035464 ## is down on device 2405:200:204:138:172:16:105:124.:Lost Carrier | LINK_DOWN:2405:200:204:138:172:16:105:124:If: TenGigabitEthernet0/0/1##SubAlarm@@_22 #*# NA",6.64,00:08,,Intercity,North,OWN,Intercity IP Core,Permanent,INUEKSYAKSYATW0001NA1PAR002,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10725,68,UP East,Varanasi,2024WK-52'24,2024,WK-52'24,IM293644099,0,,I-UE-VRNS-ENB-0174,I-UE-VRNS-ENB-6034,,OWN,O & M,N.S.A,CSS - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by double joint,"
RFO: Underground cable damaged in sewerage work at OTDR point 0.2 km from - I-UE-VRNS-ENB-6034.
Cable type - 96F.. restored by double joint 100m cable added in UG
PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] CSS_CSS: IPOF : between I-UE-VRNS-ENB-0174 VRNSANDBESR002-Te0/0/0/21-Te0/0/0/21 and I-UE-VRNS-ENB-6034 VRNSRTNKESR001-BD354-TenGigabitEthernet0/0/10[Anandbagh and ] CMP -  Varanasi  since 2024-12-26 04:24:56.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-40693517-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'VRNSANDBESR002','sap_id' = 'I-UE-VRNS-ENB-0174','interface_name' = 'Te0/0/0/21','port' = 'Te0/0/0/21','link' = 'VRNSANDBESR002_VRNSRTNKESR001','link_no' = 13834539],path_information : (P1 = (ticket_id = 40693517,link = VRNSANDBESR002_VRNSRTNKESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 04:24:56,outage_created_time = 2024-12-26 04:27:05)),TBFCKEY_40693517, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",3.83,00:11,,Intracity,North,OWN,Intracity IP Access,Permanent,INUEVRNSANDBTW0001ENBESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10726,68,UP East,Faizabad,2024WK-52'24,2024,WK-52'24,IM293652059,0,,I-UE-FZAD-ENB-0007,I-UE-FZAD-JCN-6000,,OWN,O & M,N.S.A,AG2-OLTE (FTTX),Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by single joint,"RFO – Own 96F cable damaged at 7.07km from Faizabad, Link restored permanently with SJ.
Fiber Cut Between AG2 to OLT: IPOF : | INUEFZADGUDRTW0001ENBOLT001_NT-A:SFP-1 | I-UE-FZAD-ENB-0007 | 10.1.180.92 | Gudaribazar and INUEFZADCTBRNB6000JCNAAR001_TENGIGE0/1/0/19 | I-UE-FZAD-JCN-6000 | 49.44.2.29 | NA
[Link 1:INUEFZADGUDRTW0001ENBOLT001_NT-A:SFP-1 | I-UE-FZAD-ENB-0007 | 10.1.180.92 | Gudaribazar and INUEFZADCTBRNB6000JCNAAR001_TENGIGE0/1/0/19 | I-UE-FZAD-JCN-6000 | 49.44.2.29 | NA]
 Loss of signal on nt-a:xfp:1 | Site Friendly Name :: Gudaribazar | SAP ID :: I-UE-FZAD-ENB-0007 | INUEFZADGUDRTW0001ENBOLT001
 Customer on Threat :: 633 and Enterprise customer on threat= 2 
CorrelatedAlarms :di_n_fttx_nokia:2178914080",7.68,00:11,,Intercity,North,OWN,Intercity IP Core,,INUEFZADGUDRTW0001ENBOLT001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10727,68,UP East,Varanasi,2024WK-52'24,2024,WK-52'24,IM293655804,0,,Allahabad- Patna,Varanasi JCN 101-Varanasi 101,,OWN,O & M,,Collector,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by single joint,  ,2.68,00:08,,Intercity,North,OWN,Transport,Permanent,UEVRNSUEVRNSSPQ002_BU,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10728,68,Delhi,Delhi-3 (Central-East),2024WK-52'24,2024,WK-52'24,IM293660156,0,,I-DL-DLHI-ENB-6940,I-DL-DLHI-ENB-I297,,OWN,O & M,N.S.A,CSS - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:7 [DOWN:0,THREAT:7] CSS_CSS: IPOF : between I-DL-DLHI-ENB-6940 DLHICUHNESR002-Te0/0/0/25-Te0/0/0/25 and I-DL-DLHI-ENB-I297 DLHINSLGESR001-Te0/0/0/24-Te0/0/0/24[Jafrabad and ] CMP -  Delhi-3 Central-East  since 2024-12-26 09:18:48.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-40695161-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHICUHNESR002','sap_id' = 'I-DL-DLHI-ENB-6940','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'DLHICUHNESR002_DLHINSLGESR001','link_no' = 18717870],path_information : (P1 = (ticket_id = 40695161,link = DLHICUHNESR002_DLHINSLGESR001,ticket_type = SA,down_type = LINK,outage_start_time = 2024-12-26 09:18:48,outage_created_time = 2024-12-26 09:21:17)),TBFCKEY_40695161, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",2.7,00:11,,Intracity,North,OWN,Intracity IP Access,Permanent,INDLDLHICUHNNB6001ENBESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10729,68,UP East,Allahabad,2024WK-52'24,2024,WK-52'24,IM293667027,0,,I-UE-UNCH-ENB-6005,I-UE-KNDA-ENB-H003,,RCOM,O & M,N.S.A,CSS - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by double joint,"As per SHIVAM +918810787180  RCOM Fiber cut due to NHAI work  AT  3KM FROM I-UE-KNDA-ENB-H003 ,Fiber spliced with double Joint,50 MTR cable added DELAY DUE TO  TEAM BUSY issue






As per chotelal +918299699240 discussed with Amit Mourya 7000917270 cmp changed // PR TBFC_P1 - Interface down Affected:15 [DOWN:0,THREAT:15] CSS_CSS: IPOF : between I-UE-UNCH-ENB-6005 UNCHUNCHESR001-BD354-TenGigabitEthernet0/0/10 and I-UE-KNDA-ENB-H003 KNDAKNDAESR019-BD355-TenGigabitEthernet0/0/11[Arkha and ] CMP -  Allahabad  Raibareilly  since 2024-12-26 10:43:53.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-40695874-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'UNCHUNCHESR001','sap_id' = 'I-UE-UNCH-ENB-6005','interface_name' = 'BD354','port' = 'TenGigabitEthernet0/0/10','link' = 'UNCHUNCHESR001_KNDAKNDAESR019','link_no' = 21065369],path_information : (P1 = (ticket_id = 40695874,link = UNCHUNCHESR001_KNDAKNDAESR019,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 10:43:53,outage_created_time = 2024-12-26 10:45:08)),TBFCKEY_40695874, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",4.21,00:10,Others,Intracity,North,RCOM,Intracity IP Access,Permanent,INUEUNCHXXXXTW6001ENBESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10730,68,Punjab,Sangrur,2024WK-52'24,2024,WK-52'24,IM293671894,0,,I-PB-BULD-ENB-6004,I-PB-BRTT-ENB-9005,,RCOM,O & M,N.S.A,AG1 - AG1,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by double joint,"
As per gandip singh +917009276909 RCOM Fiber cut due to PRIVATE JCB work  AT  0.839KM FROM I-PB-BRTT-ENB-9005 ,Fiber spliced with double Joint,150 MTR cable added DELAY DUE TO  access issue





Interface down AG1_AG1 Total :1,10G:1,100G:0,400G:0: IPOF : between I-PB-BULD-ENB-6004 and I-PB-BRTT-ENB-9005[BUDHLADA & Bahadurpur ] since 2024-12-26 11:30:29.0
 PR ALARM : Interface down AG1_AG1 SO6-NA Total :1,10G:1,100G:0,400G:0 Rg:N Between Site : BULDBULDPAR001 port TenGigabitEthernet0/4/0; AND BRTTBRTTPAR001 port TenGE0/0/0-Fiber  6250755;MaintenancePoint - Sangrur;SAPID - I-PB-BULD-ENB-6004;DESTINATION_SAPID - I-PB-BRTT-ENB-9005
BULDBULDPAR001/TenGigabitEthernet0/4/0
BRTTBRTTPAR001/TenGigabitEthernet0/0/0",3.58,00:06,Access issue,Intercity,North,RCOM,Intercity IP Core,Permanent,INPBBULDBULDTW6001NA1PAR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10731,68,Delhi,Noida (NCR),2024WK-52'24,2024,WK-52'24,IM293674343,0,,I-DL-NOID-ENB-3779,I-DL-NOID-ENB-W041,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:3 [DOWN:0,THREAT:3] AG1_CSS: IPOF : between I-DL-NOID-ENB-3779 NOIDJWLHPAR001-Te0/4/2-Te0/4/2 and I-DL-NOID-ENB-W041 NOIDKMBPESR002-Te0/0/10-Te0/0/10[Village-Nagli,Wazirpur and ] CMP -  Noida NCR  since 2024-12-26 11:59:08.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-40696684-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'NOIDJWLHPAR001','sap_id' = 'I-DL-NOID-ENB-3779','interface_name' = 'Te0/4/2','port' = 'Te0/4/2','link' = 'NOIDJWLHPAR001_NOIDKMBPESR002','link_no' = 13988323],path_information : (P1 = (ticket_id = 40696684,link = NOIDJWLHPAR001_NOIDKMBPESR002,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 11:59:08,outage_created_time = 2024-12-26 12:01:15)),TBFCKEY_40696684, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",8.22,00:10,,Intracity,North,OWN,Intracity IP Access,Permanent,INDLNOIDJWLHTW0001MA1PAR001,TBD,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10732,68,Haryana,Rewari,2024WK-52'24,2024,WK-52'24,IM293676635,0,,Agra- Delhi#2(Vikaspuri) Path 1,Hodal-Palwal,,OWN,O & M,,Collector,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by single joint,"Own UG Fiber cut by irrigation department intentionally, OTDR at 44.7km from hodal, restored by Fiber spliced with Single Joint, delay due to irrigation department permission issue....jitendra +917015998625.....Collector Power	
Hodal (AHPHG-1-4-LINE)	Palwal (AHPHG-1-2-LINE)
 	Line	OSC	Line	OSC
Rx	-2.56	-12.96	-5.02	-15.71
Tx	11.74	1.43	12.12	1.84
Span Loss	LER	Before Cuts	SpanLoss Line	SpanLoss OSC
Hodal-Palwal	17		16.76	17.14
Palwal-Hodal	17		14.68	14.80
.....RCN Power:..Hodal	
Tx	2.7
Rx	-21.93
OSC	25.1
....	Prithala RCN
Tx	3.17
Rx	-20.45
OSC	23.15
",6.9,00:08,Others,Intercity,North,OWN,Transport,Permanent,HRHODLHRPLWLSPQ004_BU,TBD,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10733,68,UP East,Varanasi,2024WK-52'24,2024,WK-52'24,IM293683874,0,,I-UE-MGLI-ENB-6002,I-UE-MGLI-ENB-4400,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:10 [DOWN:0,THREAT:10] AG1_CSS: IPOF : between I-UE-MGLI-ENB-6002 MGLIPTLNESR001-Te0/0/0/25-Te0/0/0/25 and I-UE-MGLI-ENB-4400 MGLIALNEPAR004-Te0/0/1-Te0/0/1[Muslim Mahal and ] CMP -  Varanasi  since 2024-12-26 13:30:51.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-40697827-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'MGLIPTLNESR001','sap_id' = 'I-UE-MGLI-ENB-6002','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'MGLIPTLNESR001_MGLIALNEPAR004','link_no' = 15642177],path_information : (P1 = (ticket_id = 40697827,link = MGLIPTLNESR001_MGLIALNEPAR004,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 13:30:51,outage_created_time = 2024-12-26 13:34:05)),TBFCKEY_40697827, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",6.03,00:10,,Intracity,North,OWN,Intracity IP Access,Permanent,INUEMGLIPTLNTW6001ENBESR001,TBD,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10734,68,Delhi,Delhi-1 (West),2024WK-52'24,2024,WK-52'24,IM293686037,0,,I-DL-DLHI-ENB-5565,I-DL-DLHI-ENB-W138,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] AG1_CSS: IPOF : between I-DL-DLHI-ENB-5565 DLHINEWLPAR001-Te0/4/0/5-Te0/4/0/5 and I-DL-DLHI-ENB-W138 DLHINVCBESR001-Te0/0/10-Te0/0/10[VILLAGE NEELWAL and ] CMP -  Delhi-1 West  since 2024-12-26 13:53:09.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-40698112-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'DLHINEWLPAR001','sap_id' = 'I-DL-DLHI-ENB-5565','interface_name' = 'Te0/4/0/5','port' = 'Te0/4/0/5','link' = 'DLHINEWLPAR001_DLHINVCBESR001','link_no' = 19497603],path_information : (P1 = (ticket_id = 40698112,link = DLHINEWLPAR001_DLHINVCBESR001,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 13:53:09,outage_created_time = 2024-12-26 13:55:15)),TBFCKEY_40698112, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",1.05,00:10,,Intracity,North,OWN,Intracity IP Access,Temporary,INDLDLHINEWLTW0001MA1PAR001,TBD,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10735,68,Haryana,Karnal,2024WK-52'24,2024,WK-52'24,IM293689804,0,,I-HR-TNSR-ENB-0020,I-HR-TNSR-ILA-0001,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by single joint,"RFO:- OWN Fiber cut due to IGL HDD work  at 5.7 KM FROM , I-HR-TNSR-ILA-0001 Fiber spliced with Single Joint, restoration type Temp .
PR TBFC_P1 - Interface down Affected:3 [DOWN:0,THREAT:3] AG1_CSS: IPOF : between I-HR-TNSR-ENB-0020 TNSRDYLRESR001-Te0/0/0/25-Te0/0/0/25 and I-HR-TNSR-ILA-0001 KKSTMHNGPAR002-Te0/4/0/7-Te0/4/0/7[BASTI CHANARTHA and ] CMP -  Karnal  since 2024-12-26 14:27:27.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: HR-40698509-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'TNSRDYLRESR001','sap_id' = 'I-HR-TNSR-ENB-0020','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'TNSRDYLRESR001_KKSTMHNGPAR002','link_no' = 18587681],path_information : (P1 = (ticket_id = 40698509,link = TNSRDYLRESR001_KKSTMHNGPAR002,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 14:27:27,outage_created_time = 2024-12-26 14:29:11)),TBFCKEY_40698509, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",2.62,00:12,,Intracity,North,OWN,Intracity IP Access,Temporary,INHRTNSRDYLRTW0001ENBESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10736,68,UP East,Varanasi,2024WK-52'24,2024,WK-52'24,IM293690993,0,,I-UE-VRNS-ENB-0125,I-UE-VRNS-ENB-B009,,OWN,O & M,N.S.A,CSS - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:8 [DOWN:0,THREAT:8] CSS_CSS: IPOF : between I-UE-VRNS-ENB-0125 VRNSKRHYESR001-Te0/0/0/25-Te0/0/0/25 and I-UE-VRNS-ENB-B009 VRNSVRNSESR109-Te0/0/0/24-Te0/0/0/24[Uchgaon and ] CMP -  Varanasi  since 2024-12-26 14:41:03.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-40698738-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'VRNSKRHYESR001','sap_id' = 'I-UE-VRNS-ENB-0125','interface_name' = 'Te0/0/0/25','port' = 'Te0/0/0/25','link' = 'VRNSKRHYESR001_VRNSVRNSESR109','link_no' = 15094361],path_information : (P1 = (ticket_id = 40698738,link = VRNSKRHYESR001_VRNSVRNSESR109,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 14:41:03,outage_created_time = 2024-12-26 14:43:20)),TBFCKEY_40698738, #IFDOWN-CSS_CSS_IPOF#,ticket_nature : IPOF",2.06,00:10,,Intracity,North,OWN,Intracity IP Access,Permanent,INUEVRNSKRHYTW0001ENBESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10737,68,Delhi,Noida (NCR),2024WK-52'24,2024,WK-52'24,IM293694547,0,,I-DL-NOID-ENB-4401,I-DL-NOID-ENB-1791,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by single joint,"Own OH cable damaged by EB team during cable removal from electricity pole, 3.2km from I-DL-NOID-ENB-4401, Restored by Single Joint.
		Node A		Node B	
Host		NOIDNDCEPAR003		NOIDNOIDESR004	
Port		0/0/1		0/0/10	
Power Level 	-13.0 dBm		-16.7 dBm	
ThressHold Lower/Upper 	-18.0 / 0.5		-18.0 / 0.5	
Power Status 	OK (0.5 TO -18.0)		OK (0.5 TO -18.0)	
Neighbour Status		OK		OK	
Up Since 	26-12-2024 20:24 	26-12-2024 20:24
PR TBFC_P1 - Interface down Affected:5 [DOWN:0,THREAT:5] AG1_CSS: IPOF : between I-DL-NOID-ENB-4401 NOIDNDCEPAR003-Te0/0/1-Te0/0/1 and I-DL-NOID-ENB-1791 NOIDNOIDESR004-Te0/0/10-Te0/0/10[WAVE CITY CENTER and ] CMP -  Noida NCR  since 2024-12-26 15:15:13.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: DL-40699170-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'NOIDNDCEPAR003','sap_id' = 'I-DL-NOID-ENB-4401','interface_name' = 'Te0/0/1','port' = 'Te0/0/1','link' = 'NOIDNDCEPAR003_NOIDNOIDESR004','link_no' = 16702344],path_information : (P1 = (ticket_id = 40699170,link = NOIDNDCEPAR003_NOIDNOIDESR004,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 15:15:13,outage_created_time = 2024-12-26 15:17:22)),TBFCKEY_40699170, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",4.89,00:10,,Intracity,North,OWN,Intracity IP Access,Temporary,INDLNOIDNDCENB0001SM1PAR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10738,68,Haryana,Rohtak,2024WK-52'24,2024,WK-52'24,IM293694947,0,,Delhi#2(Vikaspuri)-Ludhiana,Delhi#2 (Vikaspuri)-Bahadurgarh,,OWN,O & M,,Core - Collector,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Restored by resplicing,"Own fiber cut at  otdr 22.5 km from  Delhi#2 (Vikaspuri), cut due to water pipeline works restored by single joint. jitendra +919254068317

Core Power
Delhi#2 (Vikaspuri) (1-6/1-1-2)	Bahadurgrah (1-2/1-15-2)
 	Line	OSC	ORL	Line	OSC	ORL
Rx	2.60	-20.37	50.00	1.80	-11.80	25.60
Tx	14.90	2.69	35.10	15.30	-5.60	29.10
SpanName	LER	Prev. Losses	Line	OSC Cal	OSC
Delhi#2 (Vikaspuri)-Bahadurgrah	13.04	12.32	13.10	14.49	12.62
Bahadurgrah-Delhi#2 (Vikaspuri)	13.04	12.93	12.70	14.77	13.76
Collector	Delhi#2(Vikaspuri)-Ludhiana	Delhi#2 (Vikaspuri)-Bahadurgarh			
No
Collector Power	
Delhi-2 Vikaspuri (AHPLG-1-2-LINE)	bahadurgarh (AHPLG-1-2-LINE)
 	Line	OSC	Line	OSC
Rx	-2.29	-16.07	-5.81	-19.07
Tx	11.93	1.94	12.42	1.73
Span Loss	LER	Before Cuts	SpanLoss Line	SpanLoss OSC
Delhi-2 Vikaspuri-bahadurgarh	15.5		17.74	21.01
bahadurgarh-Delhi-2 Vikaspuri	15.5		14.71	17.80
RCN
	Delhi#2 (Vikaspuri) 15.2-Bahadurgarh  15.5",3.84,00:08,,Intercity,North,OWN,Transport,Permanent,DLDLHIHRBDGHSRC001_BU,TBD,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10739,68,UP East,Varanasi,2024WK-52'24,2024,WK-52'24,IM293697446,0,,I-UE-MGLI-ISC-0003,I-UE-MGLI-ENB-4400,,OWN,O & M,N.S.A,AG1 - CSS,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,High Ageing,"PR TBFC_P1 - Interface down Affected:1 [DOWN:0,THREAT:1] AG1_CSS: IPOF : between I-UE-MGLI-ISC-0003 MGLIERPCESR001-Te0/0/11-Te0/0/11 and I-UE-MGLI-ENB-4400 MGLIALNEPAR004-Te0/4/1-Te0/4/1[DRM Office ECR Mughalsarai and ] CMP -  Varanasi  since 2024-12-26 15:40:02.0 ; 
@ DOWN[], THREAT[], Linked_Tickets:[LINK1: UE-40699537-MI],spur:'0',,is_fork:0,fork_parent_information:None,spur_media_type:None,parent : ['hostname' = 'MGLIERPCESR001','sap_id' = 'I-UE-MGLI-ISC-0003','interface_name' = 'Te0/0/11','port' = 'Te0/0/11','link' = 'MGLIERPCESR001_MGLIALNEPAR004','link_no' = ''],path_information : (P1 = (ticket_id = 40699537,link = MGLIERPCESR001_MGLIALNEPAR004,ticket_type = THREAT,down_type = LINK,outage_start_time = 2024-12-26 15:40:02,outage_created_time = 2024-12-26 15:43:17)),TBFCKEY_40699537, #IFDOWN-AG1_CSS_IPOF#,ticket_nature : IPOF",5.48,00:11,,Intracity,North,OWN,Intracity IP Access,Permanent,INUEMGLIERPCNB0210ISCESR001,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR>4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
10740,68,Haryana,Rohtak,2024WK-52'24,2024,WK-52'24,IM293699791,0,,Delhi#2(Vikaspuri)-Ludhiana,Rohtak-Bhiwani,,OWN,O & M,,Core,Fibre Cut,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,Resolved,Fiber cable swap / replaced,"Own fiber single fiber heavy bend at 23 km from rohtak restored by fiber swapping. jitender 919998249137
closing on basis of osc power as another cut in same link
Core Power
Rohtak (1-2/1-15-1)	Bhiwani (1-1/1-15-2)
 	Line	OSC	ORL	Line	OSC	ORL
Rx	-2.10	-23.20	35.70	-43.70	-23.90	OOR
Tx	OOR	-6.00	OOR	17.80	-5.80	29.30
SpanName	LER	Prev. Losses	Line	OSC Cal	OSC
Rohtak-Bhiwani	17.07	16.93	00.00	17.90	17.19
Bhiwani-Rohtak	17.07	16.79	19.90	17.40	19.03
",0.96,00:08,,Intercity,North,OWN,Transport,Permanent,HRRHTKHRBHWNSPN003_BU,1.00E+11,SGEPL,,,12/26/24,Dec-24,WK-52'24,TTR<4Hrs,23-05-2026 05:58,22-05-2026,NULL,0
